idSeguro;idSubProduto;DataQuitacao
12761321;179;27/4/2020
13148732;179;7/6/2020
13078173;179;17/5/2020
12810516;179;22/4/2020
13044539;179;2/6/2020
12894578;179;7/5/2020
12886420;179;2/6/2020
13038472;179;27/4/2020
12730436;179;2/4/2020
12757636;179;17/3/2020
12963724;179;27/3/2020
12897244;179;27/5/2020
13010437;179;27/6/2020
12693117;179;27/3/2020
12939457;179;2/4/2020
13057122;179;2/6/2020
13077480;179;27/5/2020
12778449;179;27/5/2020
12909828;179;22/3/2020
12704012;179;22/5/2020
12789834;179;27/6/2020
12998797;179;2/6/2020
12869987;179;17/4/2020
12871948;179;7/4/2020
12937412;179;7/5/2020
12815878;179;12/4/2020
12779154;179;27/6/2020
13067194;179;7/6/2020
12906611;179;27/6/2020
12853985;179;7/4/2020
12955963;179;27/6/2020
12714802;179;27/2/2020
12911759;179;27/3/2020
13073545;179;7/6/2020
13034295;179;7/6/2020
12980129;179;2/4/2020
13078890;179;27/5/2020
12692400;179;2/6/2020
12952746;179;7/6/2020
12702519;179;2/3/2020
12713296;179;17/5/2020
12804580;179;7/5/2020
13039894;179;12/4/2020
12860419;179;2/6/2020
12866302;179;27/5/2020
13014993;179;27/6/2020
12762648;179;22/6/2020
12874413;179;7/4/2020
12976829;179;2/5/2020
12693034;179;7/5/2020
12931061;179;27/2/2020
13032956;179;27/3/2020
12953380;179;22/4/2020
12906694;179;12/3/2020
12900544;179;27/5/2020
12757470;179;27/3/2020
13091124;179;27/6/2020
13137525;179;27/5/2020
12856029;179;17/4/2020
13027310;179;27/4/2020
12717936;179;22/2/2020
12870070;179;7/3/2020
12815795;179;2/3/2020
13008081;179;2/6/2020
12831797;179;7/6/2020
13138781;179;27/6/2020
12848185;179;27/6/2020
12904312;179;27/3/2020
13098026;179;27/5/2020
12763904;179;7/5/2020
13018210;179;27/4/2020
12775984;179;27/2/2020
13026054;179;27/4/2020
12885093;179;27/5/2020
13084690;179;7/6/2020
12702436;179;7/6/2020
13162939;179;27/6/2020
12714636;179;7/5/2020
12716597;179;27/6/2020
13015710;179;27/5/2020
12999431;179;2/6/2020
12870621;179;27/3/2020
12736521;179;12/3/2020
12738482;179;27/4/2020
12948285;179;7/5/2020
12785278;179;7/6/2020
12760604;179;2/6/2020
13136808;179;27/5/2020
12833912;179;27/3/2020
12859797;179;2/3/2020
12865680;179;17/5/2020
12947029;179;27/5/2020
13086663;179;27/6/2020
12937495;179;27/6/2020
12949695;179;27/3/2020
12441327;179;2/3/2020
13042459;179;7/6/2020
12893334;179;27/6/2020
13054539;179;27/5/2020
12712662;179;17/5/2020
13156037;179;27/6/2020
12823556;179;27/6/2020
12918827;179;7/4/2020
12751036;179;27/2/2020
12986563;179;27/5/2020
13076307;179;7/6/2020
13059871;179;2/4/2020
13080229;179;22/4/2020
12705185;179;27/3/2020
12918910;179;27/4/2020
12752914;179;2/3/2020
12934912;179;7/4/2020
13008715;179;27/6/2020
12765699;179;27/6/2020
12848819;179;27/3/2020
12880549;179;17/4/2020
12839007;179;7/4/2020
12888393;179;12/5/2020
12922127;179;27/4/2020
12800178;179;27/4/2020
13133674;179;2/5/2020
13124858;179;7/6/2020
13011237;179;27/5/2020
12918359;179;27/4/2020
12898044;179;12/4/2020
13100574;179;27/6/2020
13015159;179;2/5/2020
12829907;179;7/4/2020
13070411;179;27/5/2020
12890200;179;27/5/2020
12931695;179;2/5/2020
12697495;179;27/4/2020
12904946;179;12/3/2020
13138147;179;27/6/2020
13088541;179;27/5/2020
13013903;179;27/6/2020
12883061;179;27/6/2020
13141137;179;2/6/2020
13107446;179;12/4/2020
12797980;179;2/5/2020
13064812;179;27/5/2020
12990331;179;27/6/2020
13036760;179;2/6/2020
13066773;179;2/6/2020
12953463;179;27/3/2020
12722865;179;27/2/2020
13108246;179;27/5/2020
12886515;179;2/5/2020
12796173;179;27/3/2020
13058627;179;22/6/2020
12940594;179;12/5/2020
12833278;179;22/2/2020
12697329;179;2/3/2020
12948919;179;7/3/2020
12703212;179;7/6/2020
12913110;179;2/5/2020
12911149;179;27/4/2020
12927151;179;27/3/2020
12781427;179;27/2/2020
12824178;179;2/6/2020
12977712;179;27/6/2020
12903068;179;27/5/2020
12848902;179;27/6/2020
12762482;179;27/3/2020
12991753;179;7/3/2020
12993714;179;27/5/2020
12817039;179;12/4/2020
12967587;179;7/4/2020
12768365;179;7/3/2020
12929266;179;22/6/2020
12972481;179;27/4/2020
12441854;179;27/2/2020
13013915;179;7/5/2020
13096397;179;27/6/2020
12885810;179;27/3/2020
12850158;179;27/3/2020
13037477;179;27/6/2020
13065529;179;27/6/2020
13005747;179;2/5/2020
12932483;179;27/5/2020
12690895;179;22/2/2020
12844523;179;2/5/2020
12696778;179;2/3/2020
12958487;179;22/5/2020
13093180;179;22/5/2020
13037394;179;27/3/2020
13003152;179;27/4/2020
12996297;179;27/6/2020
12836412;179;22/2/2020
13022695;179;27/4/2020
12864436;179;2/5/2020
12442488;179;2/4/2020
13006369;179;2/6/2020
12884400;179;27/2/2020
12970603;179;27/4/2020
12747807;179;7/4/2020
12786522;179;22/6/2020
13128253;179;2/6/2020
12809379;179;27/4/2020
12967670;179;12/5/2020
13003703;179;2/6/2020
12831939;179;7/4/2020
12908750;179;2/5/2020
13115468;179;27/5/2020
13013127;179;2/5/2020
13102464;179;27/6/2020
12701097;179;27/5/2020
13019010;179;2/5/2020
12865692;179;27/5/2020
12961236;179;22/4/2020
13139581;179;7/6/2020
13128804;179;27/6/2020
12942401;179;2/6/2020
12852907;179;22/6/2020
13080312;179;2/4/2020
12779059;179;27/6/2020
12801973;179;27/6/2020
12712579;179;27/2/2020
12987985;179;27/6/2020
13006920;179;27/5/2020
12875059;179;27/3/2020
12856124;179;27/5/2020
12884483;179;7/5/2020
13144520;179;7/6/2020
13098838;179;27/6/2020
12786439;179;22/4/2020
13046476;179;2/6/2020
12772826;179;27/2/2020
12822288;179;27/5/2020
12445237;179;7/3/2020
12849536;179;7/3/2020
13024117;179;2/5/2020
12693478;179;27/2/2020
12766943;179;27/5/2020
13097582;179;22/5/2020
12887149;179;27/5/2020
13019727;179;27/5/2020
12961319;179;2/5/2020
12449627;179;7/3/2020
12807854;179;2/4/2020
12993562;179;7/6/2020
12947511;179;2/5/2020
12878011;179;7/6/2020
13108645;179;27/6/2020
13043138;179;27/3/2020
13022823;179;27/6/2020
12773498;179;2/6/2020
12722352;179;7/4/2020
13025489;179;7/5/2020
12896679;179;2/3/2020
12694969;179;27/2/2020
12696930;179;12/3/2020
13017645;179;7/5/2020
12725569;179;22/6/2020
13056474;179;22/6/2020
12779097;179;27/3/2020
12800952;179;27/5/2020
13019606;179;27/6/2020
12710971;179;12/3/2020
13091772;179;2/6/2020
12721013;179;22/4/2020
12719052;179;22/3/2020
12884445;179;2/4/2020
12724935;179;22/3/2020
12814679;179;2/6/2020
12770198;179;2/5/2020
13110843;179;27/6/2020
12752235;179;27/3/2020
12443345;179;7/6/2020
12777053;179;7/6/2020
12904369;179;2/5/2020
13126845;179;27/6/2020
12772864;179;2/6/2020
12881228;179;7/6/2020
12806598;179;27/2/2020
12957713;179;22/3/2020
12972412;179;17/3/2020
12963596;179;27/4/2020
12842163;179;2/6/2020
12714111;179;22/5/2020
12904920;179;27/6/2020
12927196;179;27/6/2020
13127396;179;27/6/2020
12758669;179;7/6/2020
13029879;179;2/5/2020
13071090;179;27/5/2020
12960379;179;22/4/2020
12911194;179;27/5/2020
12990813;179;27/5/2020
12802830;179;2/5/2020
13001874;179;2/6/2020
13159323;179;17/6/2020
12887662;179;27/5/2020
12751530;179;27/5/2020
12784162;179;27/4/2020
12808980;179;17/4/2020
13049489;179;7/6/2020
12798203;179;27/3/2020
13020779;179;22/3/2020
13026662;179;2/5/2020
13065491;179;27/5/2020
12914411;179;22/5/2020
12939312;179;7/6/2020
12930496;179;27/5/2020
12730030;179;22/4/2020
12881311;179;17/4/2020
12870013;179;2/5/2020
12806515;179;7/6/2020
13149506;179;7/6/2020
12747211;179;22/3/2020
12823696;179;27/5/2020
12887194;179;7/3/2020
12696847;179;7/3/2020
12963679;179;22/5/2020
12799613;179;27/3/2020
12899979;179;22/3/2020
12911828;179;27/6/2020
12849384;179;7/5/2020
12917711;179;7/6/2020
13119540;179;27/5/2020
12906834;179;27/3/2020
12876163;179;27/3/2020
12898018;179;22/5/2020
12887745;179;22/5/2020
12769647;179;22/5/2020
13014594;179;12/4/2020
12954028;179;7/4/2020
13096879;179;27/5/2020
12812114;179;27/4/2020
12693079;179;22/2/2020
12835930;179;27/2/2020
12909346;179;22/6/2020
12900530;179;27/4/2020
12904452;179;7/5/2020
12733798;179;27/2/2020
12921479;179;7/6/2020
12999996;179;22/6/2020
12937481;179;27/3/2020
12826830;179;27/6/2020
13038073;179;2/6/2020
12864918;179;27/3/2020
12952701;179;2/4/2020
12892218;179;27/4/2020
12717162;179;2/4/2020
13011294;179;12/6/2020
13041811;179;27/5/2020
13024079;179;27/6/2020
12444530;179;27/3/2020
12890962;179;27/4/2020
12766898;179;22/4/2020
12973046;179;7/5/2020
12984545;179;17/5/2020
13059928;179;27/6/2020
13011845;179;22/6/2020
13106163;179;27/6/2020
13017728;179;22/5/2020
12443979;179;27/4/2020
12835142;179;2/6/2020
12734971;179;27/2/2020
12885316;179;27/5/2020
12966896;179;2/4/2020
12897396;179;12/5/2020
12817179;179;22/3/2020
13128723;179;27/5/2020
13024630;179;22/5/2020
13057262;179;12/6/2020
12967530;179;12/6/2020
12829964;179;27/4/2020
12941202;179;27/5/2020
13127562;179;12/6/2020
12998752;179;22/4/2020
12780779;179;7/4/2020
12782740;179;22/2/2020
13034868;179;27/3/2020
13015933;179;27/5/2020
13028013;179;7/6/2020
12450857;179;2/3/2020
13006863;179;2/5/2020
12812706;179;7/5/2020
13042528;179;27/6/2020
12699898;179;7/4/2020
13071268;179;2/4/2020
12971168;179;2/5/2020
13001264;179;7/6/2020
12933796;179;2/4/2020
13016484;179;2/6/2020
12796230;179;12/3/2020
12726730;179;27/4/2020
12911911;179;27/4/2020
13034447;179;7/6/2020
12925952;179;2/5/2020
12940651;179;7/4/2020
12927913;179;7/5/2020
12702564;179;22/5/2020
13103663;179;22/5/2020
13152196;179;27/6/2020
12705230;179;12/3/2020
13013267;179;27/5/2020
12826196;179;27/3/2020
12874368;179;27/3/2020
13006780;179;27/6/2020
12973212;179;22/6/2020
12987845;179;27/4/2020
13064330;179;7/6/2020
12785874;179;7/6/2020
12838981;179;2/4/2020
12938068;179;2/5/2020
12862886;179;27/4/2020
13039963;179;2/6/2020
12729313;179;27/6/2020
13042445;179;2/5/2020
12956552;179;22/4/2020
12994984;179;27/5/2020
12829881;179;2/4/2020
12793013;179;12/5/2020
12989101;179;7/6/2020
12789245;179;27/6/2020
13041894;179;7/6/2020
12744563;179;7/4/2020
12441289;179;7/3/2020
12956001;179;7/4/2020
12886501;179;12/6/2020
12916935;179;7/3/2020
12961884;179;7/6/2020
13123018;179;27/6/2020
12777746;179;2/6/2020
13091079;179;2/6/2020
12768930;179;7/6/2020
12444506;179;7/4/2020
12767674;179;7/3/2020
13061113;179;2/5/2020
13093745;179;7/6/2020
13041219;179;2/6/2020
13034364;179;7/6/2020
12954745;179;2/6/2020
12997496;179;12/6/2020
12765630;179;27/6/2020
12890974;179;27/4/2020
12716445;179;7/6/2020
12969420;179;12/5/2020
12794891;179;7/5/2020
13136763;179;27/5/2020
12738330;179;27/5/2020
12865635;179;27/4/2020
13105085;179;27/6/2020
13052262;179;27/5/2020
12696047;179;2/3/2020
12731742;179;22/5/2020
12956084;179;7/4/2020
12868852;179;27/3/2020
12848223;179;7/6/2020
12903291;179;27/4/2020
13062535;179;7/5/2020
13064496;179;2/6/2020
12993035;179;7/5/2020
13100612;179;7/6/2020
12786496;179;7/6/2020
12913801;179;22/4/2020
13133078;179;27/5/2020
12694791;179;2/4/2020
12952867;179;27/3/2020
12740842;179;2/4/2020
13126223;179;27/6/2020
13042611;179;27/3/2020
12896152;179;7/4/2020
13086618;179;22/6/2020
12880150;179;12/4/2020
13049750;179;2/6/2020
12777663;179;27/6/2020
12851440;179;22/6/2020
12439494;179;2/6/2020
12872620;179;22/6/2020
12960403;179;2/6/2020
13058062;179;7/5/2020
12995618;179;12/6/2020
13108811;179;27/6/2020
12941919;179;27/3/2020
12992952;179;2/6/2020
13061279;179;7/5/2020
12740759;179;7/3/2020
12924240;179;27/5/2020
12753313;179;27/5/2020
12761157;179;17/3/2020
12878272;179;27/3/2020
13070563;179;22/6/2020
12890352;179;22/6/2020
12727974;179;2/3/2020
12894274;179;12/3/2020
13075711;179;22/6/2020
12935769;179;7/4/2020
13100529;179;27/5/2020
12723347;179;7/5/2020
12870191;179;22/4/2020
13022213;179;12/4/2020
12850792;179;12/5/2020
12856675;179;7/3/2020
13135647;179;22/6/2020
13103181;179;27/6/2020
12829190;179;27/4/2020
13001487;179;27/3/2020
12692222;179;22/6/2020
12797263;179;7/3/2020
12755414;179;27/6/2020
12799224;179;2/3/2020
13014549;179;27/4/2020
13007637;179;27/5/2020
13032512;179;27/5/2020
12773377;179;2/6/2020
13079068;179;27/6/2020
12847107;179;7/4/2020
13016427;179;27/5/2020
13039284;179;27/5/2020
13102630;179;27/6/2020
12713990;179;22/4/2020
12881349;179;7/6/2020
12693561;179;27/5/2020
12728031;179;2/3/2020
12992304;179;7/4/2020
12447044;179;27/2/2020
12961402;179;27/4/2020
12942567;179;2/6/2020
12778893;179;27/4/2020
13050866;179;27/5/2020
13017132;179;7/5/2020
13094519;179;22/6/2020
13066868;179;12/6/2020
12700463;179;2/3/2020
12692305;179;27/2/2020
12892173;179;27/6/2020
12953558;179;27/4/2020
13123697;179;17/6/2020
13057217;179;7/5/2020
12730543;179;7/4/2020
12853541;179;7/5/2020
12929983;179;27/3/2020
12863660;179;7/5/2020
13090046;179;2/6/2020
13017683;179;27/5/2020
12733760;179;7/3/2020
12850875;179;27/6/2020
12813105;179;27/3/2020
12907423;179;27/4/2020
13082202;179;22/6/2020
12739643;179;27/6/2020
13076319;179;22/5/2020
12888488;179;12/3/2020
12786356;179;27/5/2020
13084163;179;27/5/2020
12443827;179;27/2/2020
12699943;179;27/3/2020
12712681;179;7/4/2020
12451156;179;27/2/2020
12703865;179;7/4/2020
13042934;179;17/5/2020
13075666;179;7/5/2020
13143993;179;2/6/2020
12705826;179;27/2/2020
13007269;179;27/6/2020
13033851;179;22/5/2020
12839577;179;2/5/2020
13008525;179;7/5/2020
12852622;179;17/6/2020
13001670;179;7/5/2020
13058385;179;27/6/2020
12973084;179;27/3/2020
12882688;179;7/4/2020
12792607;179;7/6/2020
12766860;179;22/5/2020
12697431;179;27/2/2020
13061602;179;27/5/2020
12941608;179;27/4/2020
12990141;179;27/4/2020
12922673;179;2/4/2020
12934753;179;27/5/2020
13147210;179;27/6/2020
13093783;179;7/5/2020
12449900;179;7/3/2020
12916790;179;27/3/2020
12442139;179;2/3/2020
12891083;179;7/5/2020
12769443;179;2/4/2020
12910018;179;27/6/2020
12872392;179;2/5/2020
13051951;179;22/4/2020
12710850;179;7/5/2020
12883239;179;7/6/2020
12936092;179;7/4/2020
12826709;179;2/4/2020
12828670;179;7/4/2020
12756107;179;27/6/2020
12841408;179;27/4/2020
12952271;179;22/6/2020
13077544;179;27/5/2020
12783507;179;27/2/2020
12968273;179;7/4/2020
13003501;179;27/5/2020
13061051;179;27/6/2020
12750224;179;22/3/2020
12825453;179;7/4/2020
13039450;179;27/6/2020
12997902;179;22/4/2020
12775877;179;27/4/2020
12999158;179;12/4/2020
12729458;179;12/4/2020
12826158;179;7/4/2020
12955956;179;12/5/2020
13027417;179;7/5/2020
12766777;179;27/4/2020
12963800;179;2/5/2020
13076993;179;22/6/2020
12807270;179;7/6/2020
12962473;179;7/5/2020
13058551;179;2/5/2020
12973250;179;27/3/2020
12822941;179;27/2/2020
13085400;179;7/6/2020
12728824;179;27/3/2020
13008915;179;27/5/2020
12442222;179;7/3/2020
12716039;179;17/4/2020
12959256;179;7/4/2020
12907589;179;7/4/2020
12898773;179;27/4/2020
12800368;179;22/4/2020
13055885;179;7/5/2020
12788756;179;7/3/2020
13162578;179;27/6/2020
12843286;179;27/4/2020
12804758;179;2/4/2020
13028134;179;7/5/2020
12889205;179;7/3/2020
13143359;179;2/6/2020
12732592;179;27/5/2020
13065453;179;17/4/2020
13075749;179;27/6/2020
12871065;179;2/6/2020
13094417;179;7/6/2020
12692958;179;12/3/2020
12995319;179;12/6/2020
12852397;179;2/4/2020
12708960;179;22/2/2020
12858280;179;27/3/2020
12860241;179;2/5/2020
12826075;179;27/6/2020
12969458;179;27/6/2020
13130397;179;27/4/2020
12731958;179;7/3/2020
12883873;179;7/3/2020
12929824;179;2/5/2020
12818936;179;2/6/2020
12873530;179;27/2/2020
12908223;179;7/5/2020
12757985;179;27/2/2020
13012600;179;2/6/2020
13065370;179;27/5/2020
12773987;179;27/3/2020
12815719;179;12/4/2020
12999792;179;27/5/2020
12786007;179;27/3/2020
12819641;179;27/2/2020
12727568;179;7/6/2020
12725607;179;27/2/2020
12869892;179;27/3/2020
12867931;179;27/4/2020
13058468;179;22/5/2020
12848007;179;12/5/2020
12994851;179;2/6/2020
13013305;179;12/5/2020
12821051;179;7/4/2020
12917590;179;27/3/2020
13126807;179;27/5/2020
12855146;179;7/6/2020
12966324;179;27/6/2020
12873109;179;17/4/2020
12937514;179;27/3/2020
12914924;179;2/4/2020
12705026;179;2/3/2020
12722307;179;7/3/2020
12798792;179;12/3/2020
13150439;179;27/6/2020
12728190;179;27/2/2020
13009549;179;22/5/2020
13023590;179;7/5/2020
12880739;179;2/3/2020
12886622;179;2/3/2020
12864246;179;27/4/2020
12900663;179;27/4/2020
12890390;179;27/6/2020
12857658;179;12/3/2020
12894312;179;7/5/2020
12701809;179;27/2/2020
12911156;179;12/4/2020
12949771;179;2/4/2020
12845578;179;12/4/2020
12878310;179;27/6/2020
12993607;179;2/5/2020
12752019;179;22/3/2020
12891095;179;7/5/2020
12914373;179;27/6/2020
12920256;179;27/4/2020
13082266;179;27/6/2020
12818302;179;2/5/2020
12705109;179;2/3/2020
13098268;179;7/6/2020
12699226;179;27/3/2020
13041690;179;7/5/2020
12713925;179;22/6/2020
12703853;179;22/2/2020
13131784;179;27/6/2020
13079049;179;27/6/2020
12754602;179;2/5/2020
12931714;179;27/5/2020
12787885;179;22/3/2020
12696009;179;27/2/2020
12906345;179;7/5/2020
12764253;179;2/4/2020
12442044;179;7/3/2020
12852563;179;7/4/2020
12694753;179;27/2/2020
12698675;179;27/2/2020
12877381;179;27/2/2020
12903258;179;22/4/2020
13057141;179;2/6/2020
13035072;179;17/6/2020
13020373;179;27/4/2020
13026256;179;7/4/2020
12871782;179;27/6/2020
12787334;179;27/5/2020
12695458;179;2/3/2020
13056436;179;2/5/2020
12969541;179;27/5/2020
12993690;179;22/5/2020
12760953;179;27/3/2020
13012695;179;27/6/2020
12801529;179;27/3/2020
12891729;179;7/6/2020
13049546;179;17/4/2020
12440717;179;22/5/2020
12822846;179;7/3/2020
12969624;179;7/5/2020
13125468;179;12/6/2020
12922146;179;22/5/2020
13112683;179;27/6/2020
13087373;179;27/6/2020
12877464;179;12/5/2020
12964446;179;2/6/2020
12894946;179;22/3/2020
13149100;179;27/6/2020
12690819;179;27/3/2020
12729230;179;7/3/2020
13064964;179;27/5/2020
13028096;179;2/5/2020
12999386;179;27/6/2020
12449646;179;27/2/2020
12773859;179;17/4/2020
12717321;179;27/2/2020
12973732;179;2/5/2020
13052642;179;27/6/2020
13069770;179;22/6/2020
13024186;179;2/5/2020
13066837;179;27/4/2020
12961699;179;2/4/2020
12877961;179;22/5/2020
12804276;179;7/4/2020
12692704;179;2/6/2020
13122422;179;7/5/2020
12937165;179;2/6/2020
12819710;179;2/6/2020
12913402;179;27/3/2020
12940181;179;22/6/2020
12838378;179;22/4/2020
13010767;179;27/6/2020
13131789;179;2/6/2020
12900397;179;7/4/2020
13063620;179;27/6/2020
12845115;179;12/3/2020
12916619;179;17/4/2020
13084937;179;27/6/2020
12918580;179;27/3/2020
12745273;179;27/4/2020
13156056;179;27/6/2020
12970598;179;27/4/2020
12909213;179;22/5/2020
12968684;179;2/6/2020
12930814;179;12/5/2020
12860412;179;27/2/2020
13097722;179;2/6/2020
13153941;179;27/6/2020
13059852;179;2/5/2020
12955348;179;27/4/2020
12974283;179;22/5/2020
12909764;179;2/5/2020
12896712;179;27/4/2020
12812725;179;27/6/2020
12918029;179;7/5/2020
12847627;179;27/3/2020
12726889;179;12/3/2020
12932153;179;12/5/2020
12694582;179;27/2/2020
13061120;179;27/5/2020
12970023;179;2/4/2020
12818371;179;27/3/2020
12852100;179;2/4/2020
12938303;179;7/4/2020
13000991;179;27/3/2020
13014150;179;27/6/2020
13083693;179;17/5/2020
12768752;179;27/3/2020
12870063;179;27/5/2020
12781052;179;7/6/2020
12953470;179;2/3/2020
12988206;179;27/4/2020
12708072;179;27/2/2020
12851395;179;2/6/2020
12855317;179;2/5/2020
13033920;179;17/5/2020
12994089;179;12/4/2020
12969472;179;27/3/2020
12821037;179;22/5/2020
12712966;179;2/6/2020
12726806;179;12/3/2020
12737867;179;22/4/2020
12991423;179;27/4/2020
12860495;179;27/6/2020
12928936;179;7/5/2020
13137506;179;7/5/2020
12881812;179;22/3/2020
12887695;179;7/5/2020
12800425;179;2/5/2020
12950253;179;27/4/2020
12864417;179;22/3/2020
13018623;179;27/5/2020
12775186;179;12/4/2020
12895853;179;12/6/2020
13030703;179;22/6/2020
12966889;179;27/4/2020
12843343;179;17/4/2020
12919214;179;7/6/2020
12971783;179;7/5/2020
12891463;179;12/5/2020
13078669;179;7/6/2020
13031325;179;2/6/2020
12866929;179;2/4/2020
12881895;179;27/4/2020
12794459;179;27/6/2020
12934665;179;27/3/2020
12919919;179;27/3/2020
12695838;179;7/5/2020
12768201;179;2/6/2020
13119673;179;27/5/2020
12935921;179;7/5/2020
12805520;179;22/2/2020
12739040;179;17/6/2020
13061037;179;2/6/2020
12741001;179;27/2/2020
12762235;179;2/5/2020
13063010;179;22/6/2020
12732523;179;27/3/2020
12734484;179;2/4/2020
12768118;179;7/4/2020
12883151;179;17/6/2020
12830522;179;7/6/2020
13032042;179;27/3/2020
12744556;179;7/6/2020
13108944;179;27/5/2020
12783552;179;2/6/2020
13056576;179;27/5/2020
12719033;179;2/3/2020
12923687;179;7/4/2020
12766708;179;7/3/2020
13006756;179;2/6/2020
12892802;179;27/4/2020
12997940;179;27/5/2020
12873867;179;7/5/2020
12702965;179;2/3/2020
12948221;179;27/4/2020
12862385;179;2/4/2020
12932787;179;27/4/2020
12742174;179;27/2/2020
13022474;179;27/3/2020
12868268;179;2/4/2020
13028357;179;27/6/2020
12443046;179;2/4/2020
12832637;179;22/5/2020
12697716;179;7/6/2020
12932870;179;2/5/2020
12826754;179;27/6/2020
12984521;179;22/5/2020
13028274;179;2/6/2020
13145795;179;7/6/2020
13153953;179;27/6/2020
12839539;179;27/3/2020
13074676;179;2/6/2020
12698421;179;27/2/2020
13118595;179;7/6/2020
12997857;179;22/5/2020
13019174;179;12/5/2020
12872036;179;27/2/2020
12792569;179;27/5/2020
12808571;179;27/4/2020
13125734;179;27/6/2020
12973122;179;2/4/2020
12936555;179;27/3/2020
13109027;179;22/6/2020
12723423;179;2/6/2020
12715265;179;7/4/2020
12966972;179;27/4/2020
13058691;179;7/6/2020
12439829;179;2/3/2020
13100904;179;27/6/2020
12441790;179;2/4/2020
12801669;179;27/3/2020
13133845;179;7/6/2020
13031491;179;2/4/2020
13073704;179;2/6/2020
12977394;179;2/5/2020
12439912;179;27/2/2020
13054781;179;27/4/2020
13090376;179;27/5/2020
12942788;179;7/5/2020
12965645;179;7/6/2020
12758384;179;27/4/2020
12696999;179;2/4/2020
12802137;179;27/4/2020
12986494;179;27/6/2020
12783469;179;22/6/2020
12925109;179;7/3/2020
12863724;179;2/5/2020
13104133;179;2/6/2020
12799471;179;2/4/2020
12727967;179;7/4/2020
13025774;179;27/4/2020
13147039;179;12/6/2020
12973205;179;27/3/2020
12805354;179;12/6/2020
12690565;179;27/6/2020
13042464;179;7/6/2020
12696448;179;27/3/2020
12737067;179;27/3/2020
13011579;179;27/4/2020
13064349;179;7/6/2020
13013540;179;27/4/2020
12779701;179;2/4/2020
13039063;179;2/4/2020
12912792;179;7/4/2020
12826120;179;12/5/2020
12854156;179;12/6/2020
13024281;179;22/4/2020
13007307;179;22/5/2020
12817020;179;2/5/2020
12851490;179;2/6/2020
12939654;179;7/6/2020
12920719;179;27/5/2020
12729845;179;2/3/2020
12973288;179;2/3/2020
12723648;179;12/3/2020
13010240;179;2/4/2020
12934760;179;2/4/2020
12865217;179;12/4/2020
12792486;179;27/6/2020
12940910;179;7/5/2020
13037724;179;2/5/2020
12934055;179;27/6/2020
12831766;179;27/6/2020
12758301;179;7/5/2020
12738945;179;7/4/2020
12866473;179;2/3/2020
12906725;179;7/6/2020
12834432;179;2/3/2020
12906257;179;27/4/2020
12734318;179;27/2/2020
12726160;179;27/3/2020
12853688;179;2/4/2020
12776768;179;2/3/2020
12874584;179;27/6/2020
12812547;179;27/3/2020
13041492;179;2/6/2020
12988923;179;27/6/2020
12809614;179;7/3/2020
12954821;179;2/3/2020
12863102;179;2/5/2020
12884419;179;2/5/2020
12867024;179;27/4/2020
12743418;179;2/5/2020
12968862;179;27/5/2020
13077976;179;27/6/2020
12911619;179;2/6/2020
12786052;179;7/5/2020
12810870;179;12/4/2020
13013457;179;27/6/2020
12948938;179;27/5/2020
12800698;179;17/3/2020
12939991;179;27/3/2020
12853788;179;22/5/2020
13016840;179;27/4/2020
13086383;179;17/6/2020
12693148;179;22/2/2020
12970154;179;12/4/2020
12792854;179;27/2/2020
12794815;179;7/4/2020
12764652;179;22/6/2020
13149729;179;27/6/2020
12831920;179;27/6/2020
12786971;179;27/3/2020
12941164;179;27/6/2020
12769970;179;22/3/2020
13023673;179;27/6/2020
12951039;179;12/5/2020
12788661;179;27/4/2020
13138052;179;27/6/2020
12951744;179;7/4/2020
12972640;179;2/5/2020
12994158;179;2/6/2020
12692158;179;2/3/2020
12785995;179;2/5/2020
12708160;179;27/4/2020
12706904;179;22/6/2020
13014105;179;27/5/2020
12985295;179;2/4/2020
13004230;179;27/6/2020
12973345;179;27/4/2020
12997375;179;27/4/2020
12726768;179;27/5/2020
13114490;179;27/6/2020
12760402;179;22/6/2020
12840021;179;2/3/2020
12742770;179;27/4/2020
13122334;179;12/6/2020
12783483;179;27/3/2020
13000592;179;27/5/2020
12816880;179;27/6/2020
13096390;179;27/5/2020
12729985;179;27/5/2020
13119668;179;7/5/2020
12865514;179;12/6/2020
12961312;179;2/4/2020
12838765;179;27/5/2020
12963273;179;22/6/2020
12885461;179;27/6/2020
12808248;179;7/4/2020
12868280;179;27/4/2020
12835548;179;2/6/2020
13042827;179;7/5/2020
12830370;179;27/5/2020
12793502;179;27/4/2020
13106474;179;27/5/2020
12915978;179;27/4/2020
12958729;179;2/5/2020
12730353;179;27/5/2020
12938989;179;2/5/2020
13103257;179;7/6/2020
12856751;179;12/4/2020
13001563;179;2/5/2020
13014822;179;27/5/2020
12799853;179;7/4/2020
12872753;179;7/4/2020
13039640;179;27/6/2020
12708148;179;12/3/2020
12891895;179;27/6/2020
12810630;179;2/4/2020
13049178;179;22/6/2020
12931429;179;27/4/2020
12781185;179;2/3/2020
12717568;179;2/3/2020
12692851;179;7/3/2020
12760319;179;7/3/2020
12704931;179;7/3/2020
12805031;179;27/4/2020
13095146;179;27/6/2020
12940245;179;7/6/2020
13060239;179;2/4/2020
12931512;179;7/3/2020
12863185;179;2/4/2020
12869068;179;7/6/2020
12907145;179;27/4/2020
